Argument ID	WA	MACE-P	stance_WA	stance_WA_conf
A21181	0.886880894	0.911744024	1	0.890796954
A21182	0.786893155	0.861031258	1	1
A21183	0.672295925	0.849418709	-1	1
A21184	0.694402079	0.830572771	-1	1
A21185	1	0.968539609	-1	1
A21186	1	0.962219926	1	1
A21187	0.806979117	0.585374512	-1	1
A21188	1	0.992185429	1	0.901725775
A21189	1	0.917894606	1	1
A21190	1	0.969577277	-1	1
A21191	0.912377954	0.427456808	-1	1
A21192	0.562882729	0.017557029	-1	1
A21193	0.8308699	0.755624619	-1	1
A21194	0.796642637	0.624846333	-1	1
A21195	0.73946124	0.389826016	1	0.677339032
A21196	0.877970553	0.651841504	-1	1
A21197	0.526377102	0.013024504	-1	0.590637878
A21198	0.812940603	0.877773478	-1	1
A21199	0.743236934	0.455800247	-1	1
A21200	0.665949286	0.201060602	-1	1
A21201	0.598494979	0.041075956	-1	1
A21202	1	0.943746712	1	0.890631246
A21203	0.844940028	0.890292747	-1	1
A21204	1	0.746083691	-1	1
A21205	0.530453801	0.096718031	1	1
A21206	0.97941946	0.934817987	1	1
A21207	1	0.961273708	-1	1
A21208	0.872394968	0.340370224	1	1
A21209	1	0.938252452	-1	1
A21210	0.814020137	0.025511842	-1	1
A21211	0.639057411	0.056221023	1	1
A21212	0.517469523	0.026198129	1	1
A21213	0.786264798	0.473697465	1	0.792145282
A21214	0.815662858	0.980859104	-1	1
A21215	0.985005139	0.999336391	1	1
A21216	0.924828329	0.929028912	-1	1
A21217	0.813354539	0.000389341	-1	0.902885984
A21218	0.648247528	0.067865299	1	1
A21219	0.851249942	0.997862221	-1	1
A21220	0.525624168	0.019294308	1	0.540408407
A21221	0.906658681	0.860502341	1	0.902515099
A21222	0.873522107	0.995873243	1	1
A21223	0.8128658	0.340045027	-1	1
A21224	0.759889443	0.249409156	-1	1
A21225	0.683832912	0.132320577	-1	1
A21226	1	0.945954005	1	1
A21227	0.627602473	0.378713647	-1	1
A21228	0.794887739	0.455524872	1	1
A21229	0.648770307	0.004809913	-1	1
A21230	1	0.999206407	-1	0.928622513
A21231	0.847161522	0.938958539	-1	1
A21232	0.844936773	0.035487674	1	0.904327071
A21233	0.9242434	0.942474622	1	1
A21234	0.607012535	0.072684343	-1	1
A21235	1	0.392303598	1	1
A21236	0.723574201	0.198099391	-1	1
A21237	0.87651714	0.670580835	-1	1
A21238	0.795347251	0.761869021	1	0.597085431
A21239	0.528305269	0.002965152	-1	0.796954343
A21240	0.671470215	0.216175901	-1	1
A21241	0.883075812	0.883882649	1	1
A21242	0.909843365	0.997037216	-1	1
A21243	1	0.927623157	1	1
A21244	0.623937998	0.03962	-1	0.904038851
A21245	0.894269541	0.660603903	1	1
A21246	0.688136906	0.135140223	-1	1
A21247	0.712423493	0.189605241	1	1
A21248	0.636188669	0.057097809	1	1
A21249	0.910277784	0.909708368	1	1
A21250	0.757884555	0.335669705	-1	1
A21251	1	0.699759385	-1	1
A21252	0.787674495	0.269113995	1	1
A21253	0.567616102	0.17718344	-1	1
A21254	0.903076439	0.671475732	1	1
A21255	0.905191632	0.844404176	1	1
A21256	0.738691291	0.219269538	1	1
A21257	0.87027048	0.759432739	-1	1
A21258	1	0.979625789	1	1
A21259	0.815573315	0.425195925	-1	0.708275014
A21260	0.882512457	0.796333869	1	1
A21261	0.84566627	0.672695618	1	0.79877952
A21262	0.644179017	0.122024741	-1	1
A21263	0.66589818	0.617604799	-1	1
A21264	0.844264445	0.826701384	1	1
A21265	0.921052928	0.836945347	-1	0.92863134
A21266	0.634738608	0.149682087	-1	1
A21267	1	0.998586883	-1	1
A21268	0.950680672	0.742472898	-1	1
A21269	0.863691042	0.558642141	-1	1
A21270	1	0.592976447	1	1
A21271	0.764560084	0.274564238	-1	0.926800673
A21272	0.772802692	0.483880229	-1	1
A21273	0.600691389	0.469095021	1	1
A21274	0.722381707	0.179262704	1	0.900566285
A21275	1	0.576940454	1	1
A21276	0.846164614	0.297659077	1	1
A21277	1	0.873697807	1	1
A21278	1	0.891570805	-1	1
A21279	0.886887076	0.875964744	-1	1
A21280	0.808174412	0.341861223	1	0.90354298
A21281	1	0.84221189	1	1
A21282	0.712541488	0.414397835	1	1
A21283	0.932633189	0.985587571	1	0.882656048
A21284	0.868453356	0.701273988	-1	1
A21285	0.837193689	0.616194391	-1	0.826159408
A21286	1	0.982600651	1	1
A21287	0.591950051	0.219123393	-1	0.900450306
A21288	0.744964172	0.502984531	-1	1
A21289	0.673542951	0.086549756	-1	1
A21290	0.728488469	0.130441519	1	0.837361072
A21291	0.974939738	0.703621072	-1	1
A21292	1	0.908401095	1	1
A21293	0.76594455	0.30146275	-1	1
A21294	0.676639748	0.18570149	-1	1
A21295	0.701217243	0.176810879	-1	0.791249377
A21296	0.864160598	0.803946929	1	1
A21297	0.87241996	0.780526912	-1	1
A21298	0.751448517	0.189014234	1	1
A21299	1	0.95418433	1	1
A21300	1	0.874090265	1	1
A21301	0.872338274	0.683786438	-1	1
A21302	0.85054268	0.959489955	-1	0.899417408
A21303	0.875786853	0.759862795	1	0.889274624
A21304	1	0.99962546	-1	1
A21305	1	0.996770458	-1	0.927805924
A21306	1	0.949946077	1	1
A21307	0.860639032	0.774657403	-1	1
A21308	1	0.980195214	-1	0.928845847
A21309	0.864767762	0.86513959	1	0.901469016
A21310	0.69758899	0.360825141	-1	0.912890332
A21311	0.821586892	0.457803925	1	1
A21312	0.910258162	0.76904028	1	1
A21313	1	0.974667666	1	1
A21314	0.757713217	0.296622579	1	1
A21315	0.524694245	0.027680322	1	1
A21316	0.869066379	0.873808182	-1	1
A21317	1	0.742248309	1	1
A21318	0.578222849	0.285577543	-1	0.914308882
A21319	0.923909126	0.767241725	-1	1
A21320	0.788643068	0.976887089	-1	0.927028967
A21321	0.921154594	0.760934847	-1	1
A21322	1	0.992931952	1	1
A21323	0.88055377	0.953947824	-1	1
A21324	0.938778601	0.474997096	1	1
A21325	0.832802486	0.941260199	-1	1
A21326	0.946421728	0.946735342	1	1
A21327	0.735891027	0.317041342	-1	1
A21328	1	0.946426062	-1	1
A21329	0.975788262	0.740740372	1	1
A21330	0.904068414	0.99973867	-1	1
A21331	0.683719891	0.499398262	-1	1
A21332	0.849932696	0.489576247	-1	1
A21333	0.935798404	0.562779424	-1	1
A21334	0.835165564	0.604856701	-1	1
A21335	0.624245566	0.305135964	-1	1
A21336	0.708096212	0.716535037	1	1
A21337	0.814063421	0.974168718	-1	1
A21338	0.879115256	0.943016924	-1	0.908509521
A21339	0.9586591	0.928334534	-1	1
A21340	0.688800535	0.82936139	1	1
A21341	1	0.912984624	1	1
A21342	1	0.86838969	1	1
A21343	0.734324779	0.202362263	-1	0.889818836
A21344	1	0.926656302	1	0.90299301
A21345	0.959875024	0.954591062	-1	1
A21346	0.845618059	0.794793609	-1	1
A21347	0.858395862	0.651188382	1	1
A21348	1	0.993099944	1	1
A21349	0.976694778	0.812755771	1	1
A21350	0.695992353	0.3721609	1	0.894103363
A21351	0.735669901	0.425776982	-1	1
A21352	1	0.699759385	1	1
A21353	0.637391029	0.041139261	-1	0.827433379
A21354	0.690923636	0.717139378	1	0.909835567
A21355	0.812632176	0.192002071	-1	1
A21356	0.918102363	0.966618922	-1	1
A21357	0.7831813	0.734606713	1	1
A21358	0.938318503	0.992801832	1	1
A21359	1	0.843845712	1	0.814917686
A21360	0.797860844	0.06550476	1	1
A21361	0.780496972	0.629242699	-1	1
A21362	0.734452226	0.219788522	1	0.904686748
A21363	0.955637696	0.869848361	-1	0.895418484
A21364	1	0.914551457	1	1
A21365	0.980747026	0.985638855	1	1
A21366	1	0.976562387	1	0.904207917
A21367	0.860071788	0.674643796	-1	1
A21368	0.787245739	0.207321258	1	1
A21369	0.669508056	0.119606193	1	1
A21370	1	0.998145384	1	1
A21371	0.629341042	0.243837747	1	1
A21372	0.571689033	0.017352578	-1	1
A21373	0.852155729	0.490417787	1	1
A21374	0.908199125	0.961625548	-1	0.897206522
A21375	0.885543777	0.932987141	1	1
A21376	0.54231814	7.29e-06	-1	1
A21377	0.755557607	0.867036991	-1	1
A21378	0.74015783	0.373950465	1	1
A21379	0.668465178	0.271452999	-1	1
A21380	0.538562362	0.005914546	1	1
A21381	0.799216545	0.733648328	1	0.608791478
A21382	0.623409958	0.00349406	-1	1
A21383	0.524123974	0.154915786	-1	0.91056744
A21384	0.62366694	0.057912063	1	0.910645603
A21385	0.637680333	0.131024571	1	0.899991672
A21386	0.843755944	0.395194622	1	1
A21387	0.925512837	0.970468342	1	1
A21388	0.87169139	0.827328144	1	0.896686077
A21389	0.89842642	0.690672305	-1	1
A21390	0.674921605	0.406518846	-1	1
A21391	0.747369385	0.025789452	1	1
A21392	0.862581693	0.859522876	-1	0.909038881
A21393	0.869481674	0.965809011	-1	1
A21394	0.930686885	0.869932271	1	1
A21395	0.831434873	0.217038305	1	1
A21396	0.853195882	0.800187236	1	1
A21397	1	0.996174889	-1	0.592805003
A21398	0.742745754	0.488013102	-1	1
A21399	0.807955036	0.478717784	1	1
A21400	0.802451709	0.387447195	-1	0.728688667
A21401	0.822747566	0.687695425	-1	1
A21402	0.830776775	0.727203915	1	1
A21403	0.85193757	0.274454397	-1	1
A21404	0.742173248	0.542293157	-1	1
A21405	0.670071042	0.053901953	1	1
A21406	0.759380853	0.999445141	-1	1
A21407	0.868595448	5.4e-05	-1	1
A21408	1	0.942395608	1	1
A21409	1	0.999953065	-1	1
A21410	0.878950911	0.300170393	-1	0.517824881
A21411	1	0.663879013	-1	1
A21412	1	0.973106226	1	1
A21413	1	0.813523746	-1	0.927583529
A21414	0.640792622	0.247997133	1	1
A21415	1	0.887901747	-1	1
A21416	0.809709144	0.73150487	-1	1
A21417	0.857470997	0.505217898	1	1
A21418	0.877192673	0.567719067	-1	1
A21419	1	0.870624063	-1	0.928793341
A21420	0.777201266	0.99616567	1	1
A21421	0.598867019	0.069584455	1	0.888653099
A21422	0.858860326	0.720634194	-1	0.91034364
A21423	0.723387	0.123133992	-1	0.928859727
A21424	0.93582761	0.902081594	1	1
A21425	0.748915005	0.605123824	1	0.792836593
A21426	0.851779815	0.652297892	1	1
A21427	0.932254617	0.636633425	-1	1
A21428	0.604247094	0.164180086	-1	1
A21429	0.782529954	0.404003853	1	1
A21430	0.891925691	0.979840444	1	1
A21431	0.958282795	0.975854376	1	1
A21432	0.810777139	0.657798572	-1	0.928755162
A21433	0.650840148	0.051967228	-1	0.927517134
A21434	1	0.924692401	-1	1
A21435	0.779332606	0.766730315	-1	0.900892509
A21436	0.841326627	0.884024325	1	1
A21437	0.564091696	0.040606276	-1	1
A21438	0.797378263	0.427565391	1	1
A21439	0.880588679	0.625431793	1	0.800000946
A21440	0.831478899	0.38114518	1	1
A21441	1	0.695530613	-1	1
A21442	0.701373351	0.119458767	1	1
A21443	1	0.981719459	1	1
A21444	0.735056964	0.998677013	-1	1
A21445	0.75525212	0.681017253	-1	0.902295058
A21446	0.915470745	0.964012902	-1	1
A21447	0.878710604	0.624941763	1	1
A21448	0.531867415	0.007335022	1	1
A21449	1	0.996998545	1	0.909234408
A21450	0.932927561	0.960819983	1	1
A21451	0.697988549	0.78289846	-1	1
A21452	0.851149575	0.71890546	-1	1
A21453	0.930260591	0.998975712	-1	1
A21454	0.78451593	0.470630074	-1	1
A21455	0.87929798	0.753657091	-1	1
A21456	0.837539362	0.38844055	1	1
A21457	0.952158286	0.981333609	-1	1
A21458	0.924234542	0.882883628	1	1
A21459	0.85635224	0.357055713	-1	1
A21460	0.785065091	0.806938882	1	0.897840748
A21461	0.508234576	0.012864709	1	1
A21462	1	0.728459503	1	1
A21463	0.599717639	0.221621692	-1	1
A21464	0.937205671	0.928211639	1	1
A21465	0.750853503	0.524789933	1	0.895296308
A21466	1	0.965170931	1	1
A21467	0.82345465	0.541379997	1	1
A21468	0.835337464	0.469864714	1	1
A21469	1	0.702230878	-1	1
A21470	0.87913826	0.999299044	-1	1
A21471	0.784636715	0.846052918	1	1
A21472	0.577808771	0.013060569	-1	0.495304067
A21473	0.509978495	0.002501626	-1	1
A21474	1	0.792052986	-1	0.89404021
A21475	0.887476472	0.593980107	-1	0.610732087
A21476	0.543398075	0.017749955	1	1
A21477	0.778012796	0.784640324	1	0.565591641
A21478	0.7096547	0.638655199	1	1
A21479	0.658755292	0.212743856	1	0.897369641
A21480	0.871364757	0.986916151	-1	0.906153157
A21481	0.948726443	0.974079874	-1	1
A21482	0.878904125	0.866750904	1	1
A21483	0.614903299	0.000156261	1	1
A21484	1	0.942696895	-1	0.892676658
A21485	0.726034179	0.484991488	1	1
A21486	0.703314389	0.850325727	1	1
A21487	0.822141085	0.496533886	1	1
A21488	1	0.689053034	1	1
A21489	0.963494879	0.99738974	1	1
A21490	0.58703798	0.145165192	1	0.709740291
A21491	1	0.998475182	-1	1
A21492	0.903861683	0.719321224	1	1
A21493	0.72700838	0.718217918	1	1
A21494	0.682907901	0.102240063	1	0.765241607
A21495	0.818164822	0.254722856	-1	0.895578482
A21496	0.584775925	0.023144308	1	1
A21497	0.9262909	0.999343006	-1	1
A21498	1	0.881082023	1	1
A21499	0.726750937	0.118969334	1	0.898167621
A21500	1	0.999915523	1	1
A22001	0.982367913	0.96521113	1	1
A22002	0.646792742	0.0160508	1	0.903649366
A22003	0.899050849	0.933517855	-1	1
A22004	0.719189102	0.886500299	1	1
A22005	0.814721536	0.407187989	-1	1
A22006	0.877861455	0.998710328	1	0.955713577
A22007	0.75231298	0.461470951	-1	0.913831563
A22008	0.520002656	0.000572172	-1	0.795834442
A22009	1	0.897718619	1	1
A22010	0.98617834	0.967463238	-1	0.900664337
A22011	0.730848293	0.094553964	1	1
A22012	0.873125962	0.597795294	1	1
A22013	1	0.886791415	1	1
A22014	0.69849651	0.045471766	1	1
A22015	0.86729339	0.689127205	-1	0.9100243
A22016	1	0.981688781	1	1
A22017	0.641585229	0.070493911	1	1
A22018	0.850638857	0.772076867	-1	1
A22019	0.868198429	0.701023373	1	0.898967755
A22020	0.909361547	0.701365379	1	1
A22021	1	0.999724155	1	1
A22022	0.54222387	0.054118213	-1	0.798746934
A22023	1	0.937897915	-1	1
A22024	0.744430695	0.212954677	1	1
A22025	0.707951528	0.138761527	1	1
A22026	0.886389006	0.999150069	1	1
A22027	0.712622509	0.088105804	-1	0.830994052
A22028	0.709884187	0.677662154	-1	1
A22029	0.82106008	0.792504025	-1	1
A22030	0.931662521	0.996222915	-1	1
A22031	0.722274901	0.816040203	1	1
A22032	0.840162062	0.767350557	1	0.901312367
A22033	0.634864133	0.031246658	1	1
A22034	0.862283451	0.803041901	-1	0.901401158
A22035	0.776693561	0.365542862	-1	1
A22036	0.621711026	0.764555911	-1	0.897762325
A22037	0.793362665	0.212765988	-1	1
A22038	0.847822135	0.668922249	1	1
A22039	0.854576209	0.62757748	-1	1
A22040	0.748298103	0.27215299	1	1
A22041	1	0.524175393	-1	1
A22042	1	0.979461427	-1	0.919287634
A22043	0.743421232	0.213964964	1	1
A22044	1	0.969870963	-1	1
A22045	1	0.998677298	1	0.905945769
A22046	0.707102046	0.828260277	-1	1
A22047	0.619517572	0.026081828	-1	0.904837692
A22048	0.904512028	0.977745075	1	1
A22049	0.692689256	0.154846228	-1	0.897854871
A22050	0.566353445	0.040812779	-1	1
A22051	1	0.88693825	1	1
A22052	0.905236524	0.99457831	1	1
A22053	1	0.802796127	-1	1
A22054	0.973221053	0.913780437	1	1
A22055	0.955252031	0.810991758	-1	1
A22056	1	0.948117012	1	0.900367843
A22057	0.840552847	0.856572987	-1	1
A22058	0.733197615	0.481279777	-1	1
A22059	1	0.983685005	1	0.883674388
A22060	0.748101264	0.081844005	-1	1
A22061	0.79025319	0.772376681	-1	1
A22062	0.959088143	0.948212316	-1	1
A22063	1	0.962199648	-1	1
A22064	0.785740462	0.468494985	-1	1
A22065	0.776083037	0.400138763	-1	0.928827685
A22066	0.542632404	0.254575255	-1	1
A22067	0.872106146	0.906915919	-1	0.902602625
A22068	0.905451243	0.897371784	-1	0.708853225
A22069	0.60840514	0.155838128	1	1
A22070	0.678854724	0.432580802	-1	0.8011971
A22071	1	0.976842023	1	1
A22072	0.977485489	0.999928218	1	1
A22073	0.72032561	0.390128843	1	0.899330724
A22074	1	0.83830368	1	1
A22075	0.706437038	0.431331302	1	0.784866098
A22076	0.767243948	0.493266777	-1	1
A22077	0.954006533	0.793196093	-1	1
A22078	0.944960291	0.686450188	-1	0.721876718
A22079	0.551506728	0.005141425	1	0.902539859
A22080	0.711189632	0.127862345	-1	0.663504877
A22081	0.883782769	0.839101484	-1	1
A22082	1	0.996772311	1	1
A22083	0.826309121	0.618639914	-1	0.906501971
A22084	1	0.617857215	1	1
A22085	0.758845546	0.366278154	-1	1
A22086	1	0.985302607	1	1
A22087	0.891392302	0.863095098	-1	1
A22088	1	0.986690808	1	1
A22089	0.841481509	0.287492535	1	1
A22090	0.597851263	0.014346372	1	1
A22091	0.500248301	0.007949266	-1	0.670497455
A22092	0.856727062	0.619154954	1	0.893816126
A22093	0.640663058	0.370248652	1	1
A22094	0.674487297	0.153281365	1	1
A22095	0.873439533	0.778601783	-1	1
A22096	0.839643637	0.842905865	1	1
A22097	1	0.859426	1	1
A22098	1	0.962447619	1	1
A22099	0.588369851	0.206736622	-1	1
A22100	1	0.948117012	1	1
A22101	1	0.887078453	-1	1
A22102	0.547030002	0.030504895	1	0.897045889
A22103	0.979886373	0.646423023	-1	0.927987129
A22104	0.601313586	0.013373393	1	0.89640752
A22105	0.534333478	0.004717094	1	0.798306926
A22106	0.949775218	0.743744678	1	1
A22107	0.894758471	0.756194716	-1	0.729376964
A22108	0.653531881	0.155246672	1	0.809676172
A22109	0.910626668	0.88482579	-1	1
A22110	0.582283644	0.116382307	1	0.714131873
A22111	0.938529028	0.829817048	-1	0.928432249
A22112	0.685309088	0.179869516	1	0.774615855
A22113	0.693081926	0.021859925	1	1
A22114	1	0.997828331	-1	1
A22115	0.734253413	0.295745038	1	1
A22116	0.643237306	0.009369436	1	1
A22117	0.881186138	0.620474963	1	1
A22118	1	0.906242983	1	1
A22119	0.58990941	0.03653221	1	1
A22120	1	0.941617547	1	1
A22121	0.554862639	0.001572613	-1	1
A22122	0.919814797	0.863227992	1	0.891870031
A22123	0.894949668	0.77365423	1	1
A22124	1	0.885219498	-1	1
A22125	0.983621401	0.858233047	1	1
A22126	0.652824959	0.890568647	1	1
A22127	0.699661504	0.147691611	1	0.884899745
A22128	1	0.889232523	-1	1
A22129	1	0.984125483	1	1
A22130	0.799652366	0.543154534	1	1
A22131	0.77385892	0.053503844	-1	1
A22132	0.898433653	0.999766575	1	1
A22133	1	0.960203405	1	1
A22134	0.915336904	0.239593205	-1	1
A22135	1	0.954115525	-1	1
A22136	0.952401894	0.854716559	-1	1
A22137	0.830436158	0.856698521	-1	1
A22138	0.946114176	0.983252915	-1	1
A22139	0.688823329	0.117090086	1	1
A22140	0.623809281	0.083480639	1	0.90167573
A22141	1	0.999942897	-1	0.929836823
A22142	0.81887472	0.884937931	1	0.900597973
A22143	0.718013607	0.18662115	-1	0.897285644
A22144	1	0.845525902	-1	1
A22145	0.947340068	0.839696055	-1	1
A22146	0.825933594	0.428811589	-1	1
A22147	0.957965164	0.914461034	1	1
A22148	0.546363036	0.101446087	-1	1
A22149	0.894513349	0.84476149	-1	1
A22150	0.871637929	0.547246512	1	1
A22151	0.916772282	0.772343833	1	0.902467126
A22152	0.92189538	0.935019518	1	0.7956363
A22153	0.949691715	0.994408093	1	1
A22154	0.754888629	0.932937205	-1	1
A22155	0.524694245	0.000953278	-1	0.898910695
A22156	0.826903371	0.516181245	1	0.712122166
A22157	1	0.921680966	1	0.883619376
A22158	0.840686776	0.587512533	1	1
A22159	1	0.878957482	1	1
A22160	1	0.860389594	1	1
A22161	0.77065384	0.883956751	-1	1
A22162	0.637142463	0.048206792	-1	0.707186255
A22163	1	0.981584967	-1	0.92768438
A22164	0.650385168	0.159646722	1	1
A22165	1	0.999883791	-1	1
A22166	1	0.998567161	-1	1
A22167	0.911578446	0.773777497	-1	1
A22168	0.877395301	0.828129239	-1	0.821360044
A22169	0.802794389	0.473913969	1	1
A22170	0.592244126	0.253538665	1	1
A22171	0.862901895	0.973825531	-1	1
A22172	0.872782373	0.998692113	1	1
A22173	0.841946067	0.723878124	-1	1
A22174	0.912066868	0.995790473	-1	0.964080395
A22175	0.890983923	0.975805005	-1	0.928388078
A22176	1	0.874054017	-1	1
A22177	0.85995541	0.471699061	1	1
A22178	1	0.602652245	1	1
A22179	0.798657433	0.806600973	-1	1
A22180	0.945916284	0.934096558	1	1
A22181	0.904248166	0.86788954	1	1
A22182	0.942724066	0.594523934	-1	0.906385817
A22183	0.516964794	0.093244933	-1	1
A22184	0.730470876	0.153194628	-1	0.700070546
A22185	0.787272676	0.21844546	-1	1
A22186	0.632051603	0.028379865	1	0.89499358
A22187	0.796263349	0.837725405	-1	1
A22188	1	0.999953065	1	1
A22189	1	0.945545767	-1	0.69101375
A22190	0.773177352	0.634789942	1	1
A22191	1	0.839070292	1	1
A22192	0.645310336	0.05112484	-1	1
A22193	0.793271655	0.328250982	1	1
A22194	0.626163896	0.033973209	1	1
A22195	0.79184901	0.411106392	1	1
A22196	0.916772282	0.772343833	1	1
A22197	0.669263292	0.430608401	-1	0.925692903
A22198	0.896481397	0.843380757	1	1
A22199	0.724206765	0.975158191	-1	0.898903488
A22200	0.581548062	0.131671136	-1	1
A22201	1	0.871210812	1	1
A22202	0.51105434	0.019629326	1	1
A22203	0.773108091	0.106457515	1	0.696890351
A22204	0.648552008	0.112623141	1	1
A22205	0.740165313	0.874378667	1	1
A22206	0.820934266	0.655673815	1	0.903451022
A22207	0.882773262	0.744439106	1	1
A22208	0.88108555	0.461062187	1	1
A22209	0.574762098	0.020759637	1	1
A22210	0.821610082	0.485873591	-1	1
A22211	0.944468318	0.920687616	1	0.805784182
A22212	0.649646564	0.143364146	-1	0.926374067
A22213	0.920627262	0.704737787	-1	1
A22214	0.655818105	0.116325693	1	1
A22215	1	0.982921067	-1	1
A22216	0.876000042	0.965520999	-1	1
A22217	1	0.972800776	-1	1
A22218	0.816701688	0.120206521	-1	1
A22219	0.879384701	0.613128517	1	1
A22220	1	0.975990982	-1	0.807641389
A22221	0.911548128	0.880726323	1	1
A22222	1	0.863515559	1	1
A22223	1	0.993843962	-1	1
A22224	0.916105705	0.997822671	-1	1
A22225	0.870215936	0.658495022	1	1
A22226	0.613402485	0.01520111	-1	1
A22227	1	0.993770789	1	1
A22228	0.672941181	0.141486111	-1	1
A22229	0.858943104	0.339578093	-1	0.927296181
A22230	0.612201319	0.105109784	1	1
A22231	0.856289553	0.451355198	-1	1
A22232	0.925846635	0.880437169	-1	0.927213889
A22233	0.530349163	0.049834198	-1	1
A22234	0.923915308	0.509831254	-1	0.723039985
A22235	0.878843642	0.864380201	-1	0.903955893
A22236	0.798701317	0.455828409	1	1
A22237	0.544978179	0.005173047	1	0.503586734
A22238	0.911437655	0.835291463	1	1
A22239	0.908656811	0.960015743	1	0.90501526
A22240	0.734517657	0.09117459	-1	0.927328947
A22241	0.566766821	0.013258374	-1	0.884417822
A22242	0.865957571	0.573091578	1	1
A22243	1	0.888992388	1	1
A22244	0.774230249	0.124330513	1	0.896826889
A22245	0.507859034	0.007761998	-1	1
A22246	0.897084033	0.660676825	-1	0.928575853
A22247	0.945281798	0.907204118	-1	0.799437142
A22248	0.668281112	0.603866191	-1	1
A22249	0.803111405	0.887839968	-1	1
A22250	1	0.958212795	1	1
A22251	1	0.94857809	-1	1
A22252	0.755601234	0.68160116	1	1
A22253	0.526740975	0.04997993	-1	0.805688424
A22254	0.520933865	0.081160021	1	1
A22255	0.737489556	0.808128013	-1	1
A22256	1	0.924713128	1	1
A22257	0.692946786	0.169932924	-1	1
A22258	0.588508278	0.125417572	-1	0.901659833
A22259	1	0.985713741	-1	1
A22260	1	0.993288466	1	1
A22261	0.793848512	0.40446892	1	1
A22262	0.927435224	0.988201973	1	1
A22263	1	0.937841724	-1	1
A22264	0.742828245	0.235178987	1	1
A22265	0.742394103	0.305089128	-1	1
A22266	0.895020829	0.938063072	1	1
A22267	0.718948301	0.567429672	1	1
A22268	0.879891175	0.688274535	1	1
A22269	0.845288876	0.926966925	1	1
A22270	1	0.721575562	1	1
A22271	0.848776955	0.619119878	1	0.888245563
A22272	0.817438196	0.370998974	-1	1
A22273	0.98590025	0.93840653	-1	1
A22274	1	0.99924259	1	1
A22275	0.940468595	0.904588458	-1	0.907188132
A22276	0.672337104	0.712216347	-1	0.896803263
A22277	1	0.893684327	-1	1
A22278	0.745266992	0.085148053	1	1
A22279	0.869593563	0.220137685	1	1
A22280	0.977646793	0.87694667	1	1
A22281	0.805914164	0.847250891	-1	1
A22282	1	0.991258935	1	1
A22283	1	0.98439451	1	1
A22284	0.95764466	0.619671926	-1	1
A22285	0.50180813	0.033676418	-1	1
A22286	0.92021259	0.995471585	-1	0.902996422
A22287	0.787272676	0.21844546	-1	1
A22288	0.768112884	0.207822602	-1	1
A22289	0.524752165	0.001714428	1	0.704332314
A22290	0.804398161	0.647626619	1	1
A22291	0.783236586	0.660010903	-1	1
A22292	0.695641874	0.242010718	1	1
A22293	0.790356768	0.316131905	-1	1
A22294	0.881164522	0.969480707	1	1
A22295	0.620971899	0.112986891	-1	1
A22296	0.52433007	0.102515775	1	1
A22297	0.631159877	0.069090418	1	1
A22298	0.748290717	0.566950614	-1	1
A22299	0.830527397	0.37120032	-1	0.907690944
A22300	0.544872411	0.007204099	-1	0.904526971
A22301	0.761016975	0.131369977	1	1
A22302	1	0.990696498	1	1
A22303	0.67849068	0.005318104	-1	0.709663555
A22304	0.576309738	0.058609238	1	0.896405948
A22305	0.80664653	0.403720131	-1	0.897311128
A22306	0.979246732	0.925920891	1	1
A22307	0.956044785	0.787960493	1	1
A22308	0.679703762	0.139092717	1	1
A22309	0.941865483	0.883998041	-1	0.9269517
A22310	0.753869159	0.724241773	1	1
A22311	0.77199281	0.357039539	1	1
A22312	0.854152113	0.692532832	-1	0.928019284
A22313	0.758252991	0.922165824	-1	1
A22314	0.868431244	0.935205025	-1	1
A22315	0.927480474	0.84308968	1	1
A22316	0.924437551	0.976852949	1	1
A22317	0.830008534	0.006524206	1	1
A22318	1	0.856764584	-1	1
A22319	0.918557423	0.988031271	-1	1
A22320	0.603733531	0.189557502	-1	1
A22321	0.936722346	0.901838875	-1	1
A22322	0.882579781	0.811956739	1	1
A22323	1	0.990161294	-1	0.711126086
A22324	0.929106307	0.999532394	1	1
A22325	0.783223841	0.461439307	-1	1
A22326	0.762950519	0.243926112	1	0.903622143
A22327	0.978652004	0.811000891	-1	1
A22328	0.596131188	0.303228417	-1	1
A22329	1	0.919065741	-1	1
A22330	0.904958745	0.530358141	1	1
A22331	1	0.94594985	-1	1
A22332	0.772156406	0.231159193	1	0.90377955
A22333	0.615905393	0.042665515	-1	0.928211901
A22334	0.585773034	0.005177203	-1	0.523191018
A22335	0.717966989	0.34482411	1	1
A22336	0.872081016	0.868823873	1	1
A22337	1	0.999955744	-1	0.928063289
A22338	0.785571124	0.832017995	-1	1
A22339	0.711538564	0.476220764	-1	1
A22340	1	0.836227452	-1	0.906952393
A22341	0.660234828	0.056278858	1	1
A22342	1	0.996123502	1	0.895614328
A22343	1	0.992543952	1	1
A22344	1	0.990696498	1	1
A22345	0.508915943	0.0003458	-1	0.800800586
A22346	0.912377954	0.863891089	1	1
A22347	0.561297448	0.009356906	-1	1
A22348	0.790330746	0.779496826	-1	0.92766711
A22349	0.924018049	0.57288672	1	1
A22350	0.818471165	0.752131694	-1	1
A22351	1	0.999983473	1	1
A22352	0.743737278	0.512121707	-1	0.811817385
A22353	0.928982624	0.996317217	1	1
